system:index,date,ssrd_sum_J_m2,.geo
20190402,2019-04-02,2.11749544576084E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190403,2019-04-03,2.0097897259526823E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190404,2019-04-04,1.9241006187747072E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190405,2019-04-05,2.0446046856942173E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406,2019-04-06,1.9780754840848427E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190407,2019-04-07,1.7552426936969474E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190408,2019-04-08,1.8339823875865374E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190409,2019-04-09,1.6439048522665702E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190410,2019-04-10,1.3336321465294072E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411,2019-04-11,1.4717927808921799E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190412,2019-04-12,1.5693195129974104E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190413,2019-04-13,1.94444613676078E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190414,2019-04-14,1.7531954746894624E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190415,2019-04-15,1.662311213236208E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416,2019-04-16,1.0110555213773998E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190417,2019-04-17,1.0878459714767316E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190418,2019-04-18,1.8042758427949343E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419,2019-04-19,2.0231406896273542E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190420,2019-04-20,1.5875249787289545E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190421,2019-04-21,1.9756638519053634E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190422,2019-04-22,1.9462962459253903E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190423,2019-04-23,1.5229398045190932E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190424,2019-04-24,1.1417328522826232E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190425,2019-04-25,1.8829916349607684E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426,2019-04-26,2.161517724391467E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190427,2019-04-27,2.351926520309834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190428,2019-04-28,2.1742721732225638E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190429,2019-04-29,2.0739165782192513E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190430,2019-04-30,2.1192975005638823E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501,2019-05-01,1.3487353618646275E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502,2019-05-02,1.8021175853952195E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190503,2019-05-03,1.722266809435514E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504,2019-05-04,1.6994968392591245E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190505,2019-05-05,1.4939729062348237E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506,2019-05-06,1.446889117091084E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507,2019-05-07,1.3482341139967483E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190508,2019-05-08,1.7198520837196235E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190509,2019-05-09,1.868308560961611E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190510,2019-05-10,1.2957338801838132E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511,2019-05-11,1.588176190359802E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190512,2019-05-12,1.9076570603776604E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190513,2019-05-13,1.9852325287179172E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190514,2019-05-14,1.801469655597696E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190515,2019-05-15,1.3605833852587625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190516,2019-05-16,1.2301954631388834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190517,2019-05-17,1.7481450540083878E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190518,2019-05-18,2.136642622382758E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190519,2019-05-19,1.2116450589769829E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190520,2019-05-20,1.0306896804045508E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190521,2019-05-21,9470044.0133245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190522,2019-05-22,6364525.272329577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190523,2019-05-23,1.7163723392209984E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190524,2019-05-24,1.4560196761222472E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190525,2019-05-25,1.7065266551241137E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190526,2019-05-26,1.8809885452210378E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190527,2019-05-27,1.9650831172757E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190528,2019-05-28,1.920470262829851E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190529,2019-05-29,1.5955977370577723E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190530,2019-05-30,1.8102874790680867E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531,2019-05-31,1.5289176294343105E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190601,2019-06-01,1.9697046482531648E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190602,2019-06-02,1.5198749810125815E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190603,2019-06-03,1.078543936853089E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190604,2019-06-04,1.698546788987218E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190605,2019-06-05,1.85889576164389E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606,2019-06-06,1.876861836525996E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190607,2019-06-07,1.4703628198904343E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608,2019-06-08,1.3801263166656628E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190609,2019-06-09,1.5812558365500776E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190610,2019-06-10,1.2128693866554275E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190611,2019-06-11,1.4035133795597281E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190612,2019-06-12,1.7321905953163553E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190613,2019-06-13,1.9515727297894962E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190614,2019-06-14,1.3167630353139482E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190615,2019-06-15,1.6424463011418125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190616,2019-06-16,1.421742366760981E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190617,2019-06-17,1.782243117291754E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190618,2019-06-18,1.6335753885176491E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190619,2019-06-19,1.9467606244215667E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190620,2019-06-20,1.0243616670639928E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190621,2019-06-21,1.6427930342544096E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190622,2019-06-22,1.726969617939919E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190623,2019-06-23,1.5386422757610403E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190624,2019-06-24,1.2067505032889841E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190625,2019-06-25,1.728058071743622E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190626,2019-06-26,1.644878571436598E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190627,2019-06-27,1.084086778279453E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190628,2019-06-28,1.2995970919350628E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190629,2019-06-29,1.5803353221921207E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190630,2019-06-30,1.3466272480886156E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190701,2019-07-01,1.1798211637830341E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190702,2019-07-02,1.5520328476953024E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190703,2019-07-03,1.0598144565729532E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190704,2019-07-04,1.901089361948908E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190705,2019-07-05,1.110597218140589E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706,2019-07-06,1.6603376564686045E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190707,2019-07-07,2.1225576155318763E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190708,2019-07-08,2.2277151804627452E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190709,2019-07-09,1.8523546578251358E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190710,2019-07-10,1.766543727465735E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711,2019-07-11,1.833873706351212E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190712,2019-07-12,1.894389207753897E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190713,2019-07-13,2.1315223351313375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190714,2019-07-14,2.0877391406778637E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190715,2019-07-15,1.9627818715670325E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190716,2019-07-16,1.787092362579013E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190717,2019-07-17,2.055940198896313E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190718,2019-07-18,1.9374736749021724E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190719,2019-07-19,1.8671671797764525E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190720,2019-07-20,1.579830998515039E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190721,2019-07-21,1.966647677466738E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190722,2019-07-22,1.4075578415588055E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190723,2019-07-23,1.4735681075993814E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190724,2019-07-24,1.8834970019224204E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190725,2019-07-25,2.1117363239218984E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190726,2019-07-26,1.5696470334677817E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190727,2019-07-27,1.5352644099050824E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190728,2019-07-28,1.8703965488973174E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190729,2019-07-29,1.4900356698131751E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190730,2019-07-30,2.0920426560672633E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731,2019-07-31,1.733441232327975E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190801,2019-08-01,1.97909677268878E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190802,2019-08-02,1.9704926614211462E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190803,2019-08-03,1.5559052009311097E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190804,2019-08-04,1.9578561841911975E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190805,2019-08-05,1.864531027387474E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190806,2019-08-06,1.7205991187727E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190807,2019-08-07,1.8795297693375878E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190808,2019-08-08,1.77812626088335E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190809,2019-08-09,1.5474346609917117E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190810,2019-08-10,1.6189796730560066E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190811,2019-08-11,1.9307789689603265E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190812,2019-08-12,1.7363180648204993E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190813,2019-08-13,1.2108364999859523E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190814,2019-08-14,1.5209120175305516E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190815,2019-08-15,1.5307514937571488E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190816,2019-08-16,1.668574366881383E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817,2019-08-17,1.9980221159552902E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818,2019-08-18,1.582297838777515E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819,2019-08-19,2.1439310688941054E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820,2019-08-20,2.1772135052435126E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821,2019-08-21,2.1892080913892392E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822,2019-08-22,2.3161678147171546E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823,2019-08-23,2.3328841233078483E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824,2019-08-24,2.3245318081351705E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825,2019-08-25,2.1917386639816977E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826,2019-08-26,2.2141816360604398E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827,2019-08-27,2.428056301824091E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828,2019-08-28,2.4640166205406044E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829,2019-08-29,2.1864658616579365E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190830,2019-08-30,2.2183685397547796E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190831,2019-08-31,2.2365200621596124E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190901,2019-09-01,2.163402907033491E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190902,2019-09-02,2.1949915445668533E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190903,2019-09-03,2.2561621051231097E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904,2019-09-04,2.096000313093732E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190905,2019-09-05,2.4350732282664105E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190906,2019-09-06,2.4329534765878018E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190907,2019-09-07,2.0907204040174175E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190908,2019-09-08,2.347650343563501E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190909,2019-09-09,1.97606992122489E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190910,2019-09-10,2.085311301089639E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190911,2019-09-11,2.2648680372403815E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190912,2019-09-12,2.4807688509020124E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190913,2019-09-13,2.510046621202817E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190914,2019-09-14,2.3083299847169545E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190915,2019-09-15,1.9993422921718534E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916,2019-09-16,2.1442276263359614E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190917,2019-09-17,1.9598788003090303E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190918,2019-09-18,2.357481229036982E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190919,2019-09-19,2.3996712770172372E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190920,2019-09-20,2.4548472447454505E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190921,2019-09-21,2.1347044118194763E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190922,2019-09-22,2.2394958951136794E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190923,2019-09-23,1.3933630252447193E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190924,2019-09-24,1.5203918456718931E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190925,2019-09-25,1.5904877747007923E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190926,2019-09-26,1.497462189526941E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190927,2019-09-27,1.3902357311605891E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190928,2019-09-28,1.306478630418579E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190929,2019-09-29,1.41340235825422E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190930,2019-09-30,1.5589749024810225E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191001,2019-10-01,1.301273547892148E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191002,2019-10-02,1.3604008144971913E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191003,2019-10-03,1.528441913969555E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191004,2019-10-04,1.5569955415067244E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191005,2019-10-05,1.3754975911576632E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191006,2019-10-06,1.2708203623183182E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191007,2019-10-07,1.3862042604133157E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191008,2019-10-08,1.249829717255543E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191009,2019-10-09,1.4287805614325268E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191010,2019-10-10,1.5448282348253628E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191011,2019-10-11,2.208759669985752E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191012,2019-10-12,2.368907039351432E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191013,2019-10-13,1.741234396680914E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191014,2019-10-14,2.0376863362871982E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191015,2019-10-15,2.1479418547789607E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191016,2019-10-16,2.0704366808620792E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191017,2019-10-17,1.6306089165171662E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191018,2019-10-18,2.0899594338651076E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191019,2019-10-19,2.1259563420464344E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191020,2019-10-20,2.068863544534745E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191021,2019-10-21,1.8870997372423887E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191022,2019-10-22,1.8044779959384333E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191023,2019-10-23,1.992988488110288E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191024,2019-10-24,2.136101574298155E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191025,2019-10-25,2.2064600537635695E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191026,2019-10-26,2.08572249107218E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191027,2019-10-27,2.1589884640539393E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191028,2019-10-28,2.292034027531956E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191029,2019-10-29,1.9744625995464843E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191030,2019-10-30,1.815963486717636E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191031,2019-10-31,2.1221996536271133E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191101,2019-11-01,2.1085791316918496E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191102,2019-11-02,2.2272759005317755E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191103,2019-11-03,1.9807366193486243E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191104,2019-11-04,1.6654387261212436E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191105,2019-11-05,2.22104645720707E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191106,2019-11-06,1.9464729389440734E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191107,2019-11-07,1.6904681601990636E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191108,2019-11-08,1.819241100403346E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191109,2019-11-09,2.0901589466177024E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191110,2019-11-10,2.00627493950595E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191111,2019-11-11,2.0507026939016305E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191112,2019-11-12,2.013936325414886E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191113,2019-11-13,2.0396676226677094E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191114,2019-11-14,2.126725540842414E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
